time,deployment_id,depth_filt_mm,depth_proc_mm
2020-11-01 00:01:57.475178+00:00,daily_new_falcon,0,0
2020-11-01 00:06:10.794507+00:00,daily_new_falcon,0,0
2020-11-01 00:10:24.127991+00:00,daily_new_falcon,0,0
2020-11-01 00:14:37.481077+00:00,daily_new_falcon,0,0
2020-11-01 00:18:50.847743+00:00,daily_new_falcon,0,0
2020-11-01 00:23:04.250098+00:00,daily_new_falcon,0,0
2020-11-01 00:31:31.079453+00:00,daily_new_falcon,0,0
2020-11-01 00:35:44.523063+00:00,daily_new_falcon,0,0
2020-11-01 00:39:57.982856+00:00,daily_new_falcon,0,0
2020-11-01 00:44:11.396336+00:00,daily_new_falcon,0,0
2020-11-01 00:48:24.878046+00:00,daily_new_falcon,0,0
2020-11-01 00:52:38.325109+00:00,daily_new_falcon,0,0
2020-11-01 00:56:51.799082+00:00,daily_new_falcon,0,0
2020-11-01 01:01:05.315805+00:00,daily_new_falcon,0,0
2020-11-01 01:05:18.826669+00:00,daily_new_falcon,0,0
2020-11-01 01:09:32.322032+00:00,daily_new_falcon,0,0
2020-11-01 01:17:59.206459+00:00,daily_new_falcon,0,0
2020-11-01 01:22:12.573966+00:00,daily_new_falcon,0,0
2020-11-01 01:26:25.992860+00:00,daily_new_falcon,0,0
2020-11-01 01:30:39.452791+00:00,daily_new_falcon,0,0
2020-11-01 01:34:52.897832+00:00,daily_new_falcon,0,0
2020-11-01 01:39:06.348661+00:00,daily_new_falcon,0,0
2020-11-01 01:43:19.773613+00:00,daily_new_falcon,0,0
2020-11-01 01:47:33.217018+00:00,daily_new_falcon,0,0
2020-11-01 01:51:46.662933+00:00,daily_new_falcon,0,0
2020-11-01 01:56:00.151920+00:00,daily_new_falcon,0,0
2020-11-01 02:00:13.662204+00:00,daily_new_falcon,0,0
2020-11-01 02:04:27.187362+00:00,daily_new_falcon,0,0
2020-11-01 02:08:40.693249+00:00,daily_new_falcon,0,0
2020-11-01 02:12:54.179136+00:00,daily_new_falcon,0,0
2020-11-01 02:17:07.711466+00:00,daily_new_falcon,0,0
2020-11-01 02:21:21.206280+00:00,daily_new_falcon,0,0
2020-11-01 02:25:34.731087+00:00,daily_new_falcon,0,0
2020-11-01 02:29:48.216801+00:00,daily_new_falcon,0,0
2020-11-01 02:34:01.722732+00:00,daily_new_falcon,0,0
2020-11-01 02:38:15.259013+00:00,daily_new_falcon,0,0
2020-11-01 02:42:28.821343+00:00,daily_new_falcon,0,0
2020-11-01 02:46:42.376802+00:00,daily_new_falcon,0,0
2020-11-01 02:50:55.943357+00:00,daily_new_falcon,0,0
2020-11-01 02:55:09.519003+00:00,daily_new_falcon,0,0
2020-11-01 02:59:23.116904+00:00,daily_new_falcon,0,0
2020-11-01 03:03:36.738845+00:00,daily_new_falcon,0,0
2020-11-01 03:07:50.353826+00:00,daily_new_falcon,0,0
2020-11-01 03:12:04.015439+00:00,daily_new_falcon,0,0
2020-11-01 03:16:17.688619+00:00,daily_new_falcon,0,0
2020-11-01 03:20:31.382683+00:00,daily_new_falcon,0,0
2020-11-01 03:24:45.122895+00:00,daily_new_falcon,0,0
2020-11-01 03:28:58.864472+00:00,daily_new_falcon,0,0
2020-11-01 03:33:12.631926+00:00,daily_new_falcon,0,0
2020-11-01 03:37:26.379635+00:00,daily_new_falcon,0,0
2020-11-01 03:41:40.193186+00:00,daily_new_falcon,0,0
2020-11-01 03:45:53.973076+00:00,daily_new_falcon,0,0
2020-11-01 03:50:07.819147+00:00,daily_new_falcon,0,0
2020-11-01 03:54:21.648872+00:00,daily_new_falcon,0,0
2020-11-01 03:58:35.528889+00:00,daily_new_falcon,0,0
2020-11-01 04:02:49.422922+00:00,daily_new_falcon,0,0
2020-11-01 04:07:03.292201+00:00,daily_new_falcon,0,0
2020-11-01 04:11:17.180723+00:00,daily_new_falcon,0,0
2020-11-01 04:15:31.078674+00:00,daily_new_falcon,0,0
2020-11-01 04:19:44.966613+00:00,daily_new_falcon,0,0
2020-11-01 04:23:58.864185+00:00,daily_new_falcon,0,0
2020-11-01 04:28:12.776130+00:00,daily_new_falcon,0,0
2020-11-01 04:32:26.638427+00:00,daily_new_falcon,0,0
2020-11-01 04:36:40.480746+00:00,daily_new_falcon,0,0
2020-11-01 04:40:54.288767+00:00,daily_new_falcon,0,0
2020-11-01 04:45:08.004662+00:00,daily_new_falcon,0,0
2020-11-01 04:49:21.660623+00:00,daily_new_falcon,0,0
2020-11-01 04:53:35.877807+00:00,daily_new_falcon,0,0
2020-11-01 04:57:49.475082+00:00,daily_new_falcon,0,0
2020-11-01 05:02:03.083042+00:00,daily_new_falcon,0,0
2020-11-01 05:06:16.654630+00:00,daily_new_falcon,0,0
2020-11-01 05:10:30.246839+00:00,daily_new_falcon,0,0
2020-11-01 05:14:43.845008+00:00,daily_new_falcon,0,0
2020-11-01 05:18:57.443435+00:00,daily_new_falcon,0,0
2020-11-01 05:23:11.076320+00:00,daily_new_falcon,0,0
2020-11-01 05:27:24.705240+00:00,daily_new_falcon,0,0
2020-11-01 05:31:38.358363+00:00,daily_new_falcon,0,0
2020-11-01 05:35:51.986519+00:00,daily_new_falcon,0,0
2020-11-01 05:40:05.623040+00:00,daily_new_falcon,0,0
2020-11-01 05:44:19.307506+00:00,daily_new_falcon,0,0
2020-11-01 05:48:32.978222+00:00,daily_new_falcon,0,0
2020-11-01 05:52:46.702076+00:00,daily_new_falcon,0,0
2020-11-01 05:57:00.463777+00:00,daily_new_falcon,0,0
2020-11-01 06:05:28.027376+00:00,daily_new_falcon,0,0
2020-11-01 06:09:41.796282+00:00,daily_new_falcon,0,0
2020-11-01 06:13:55.496361+00:00,daily_new_falcon,0,0
2020-11-01 06:18:09.214073+00:00,daily_new_falcon,0,0
2020-11-01 06:22:22.887725+00:00,daily_new_falcon,0,0
2020-11-01 06:26:36.579087+00:00,daily_new_falcon,0,0
2020-11-01 06:30:50.156321+00:00,daily_new_falcon,0,0
2020-11-01 06:35:03.708332+00:00,daily_new_falcon,0,0
2020-11-01 06:39:17.209293+00:00,daily_new_falcon,0,0
2020-11-01 06:43:30.685643+00:00,daily_new_falcon,0,0
2020-11-01 06:47:44.146488+00:00,daily_new_falcon,0,0
2020-11-01 06:51:57.555560+00:00,daily_new_falcon,0,0
2020-11-01 06:56:10.960531+00:00,daily_new_falcon,0,0
2020-11-01 07:00:24.339349+00:00,daily_new_falcon,0,0
2020-11-01 07:04:37.711422+00:00,daily_new_falcon,0,0
2020-11-01 07:08:51.051415+00:00,daily_new_falcon,0,0
2020-11-01 07:13:04.371508+00:00,daily_new_falcon,0,0
2020-11-01 07:17:17.669883+00:00,daily_new_falcon,0,0
2020-11-01 07:21:30.910984+00:00,daily_new_falcon,0,0
2020-11-01 07:25:44.124993+00:00,daily_new_falcon,0,0
2020-11-01 07:29:57.324280+00:00,daily_new_falcon,0,0
2020-11-01 07:34:10.472005+00:00,daily_new_falcon,0,0
2020-11-01 07:38:23.575079+00:00,daily_new_falcon,0,0
2020-11-01 07:42:36.664849+00:00,daily_new_falcon,0,0
2020-11-01 07:46:49.749555+00:00,daily_new_falcon,0,0
2020-11-01 07:51:02.779333+00:00,daily_new_falcon,0,0
2020-11-01 07:55:15.839342+00:00,daily_new_falcon,0,0
2020-11-01 07:59:28.834915+00:00,daily_new_falcon,0,0
2020-11-01 08:03:41.827088+00:00,daily_new_falcon,0,0
2020-11-01 08:07:54.781880+00:00,daily_new_falcon,0,0
2020-11-01 08:12:07.742178+00:00,daily_new_falcon,0,0
2020-11-01 08:16:20.672202+00:00,daily_new_falcon,0,0
2020-11-01 08:20:33.599092+00:00,daily_new_falcon,0,0
2020-11-01 08:24:46.513914+00:00,daily_new_falcon,0,0
2020-11-01 08:28:59.374831+00:00,daily_new_falcon,0,0
2020-11-01 08:33:12.212389+00:00,daily_new_falcon,0,0
2020-11-01 08:37:25.023267+00:00,daily_new_falcon,0,0
2020-11-01 08:41:37.852945+00:00,daily_new_falcon,0,0
2020-11-01 08:45:50.641879+00:00,daily_new_falcon,0,0
2020-11-01 08:50:03.396808+00:00,daily_new_falcon,0,0
2020-11-01 08:54:16.147995+00:00,daily_new_falcon,0,0
2020-11-01 08:58:28.873646+00:00,daily_new_falcon,0,0
2020-11-01 09:02:41.589526+00:00,daily_new_falcon,0,0
2020-11-01 09:06:54.295630+00:00,daily_new_falcon,0,0
2020-11-01 09:11:07.004951+00:00,daily_new_falcon,0,0
2020-11-01 09:15:19.710649+00:00,daily_new_falcon,0,0
2020-11-01 09:19:32.390626+00:00,daily_new_falcon,0,0
2020-11-01 09:23:45.042744+00:00,daily_new_falcon,0,0
2020-11-01 09:27:57.701800+00:00,daily_new_falcon,0,0
2020-11-01 09:32:10.358751+00:00,daily_new_falcon,0,0
2020-11-01 09:36:22.981261+00:00,daily_new_falcon,0,0
2020-11-01 09:40:35.627896+00:00,daily_new_falcon,0,0
2020-11-01 09:44:48.265854+00:00,daily_new_falcon,0,0
2020-11-01 09:49:00.909076+00:00,daily_new_falcon,0,0
2020-11-01 09:53:13.591514+00:00,daily_new_falcon,0,0
2020-11-01 09:57:26.255381+00:00,daily_new_falcon,0,0
2020-11-01 10:01:38.902273+00:00,daily_new_falcon,0,0
2020-11-01 10:05:51.586789+00:00,daily_new_falcon,0,0
2020-11-01 10:10:04.229957+00:00,daily_new_falcon,0,0
2020-11-01 10:14:16.888190+00:00,daily_new_falcon,0,0
2020-11-01 10:18:29.549246+00:00,daily_new_falcon,0,0
2020-11-01 10:22:42.178898+00:00,daily_new_falcon,0,0
2020-11-01 10:26:54.832431+00:00,daily_new_falcon,0,0
2020-11-01 10:31:07.496806+00:00,daily_new_falcon,0,0
2020-11-01 10:35:20.128036+00:00,daily_new_falcon,0,0
2020-11-01 10:39:32.728989+00:00,daily_new_falcon,0,0
2020-11-01 10:43:45.317477+00:00,daily_new_falcon,0,0
2020-11-01 10:47:57.890809+00:00,daily_new_falcon,0,0
2020-11-01 10:52:10.445993+00:00,daily_new_falcon,0,0
2020-11-01 10:56:22.983231+00:00,daily_new_falcon,0,0
2020-11-01 11:00:35.481392+00:00,daily_new_falcon,0,0
2020-11-01 11:04:47.964377+00:00,daily_new_falcon,0,0
2020-11-01 11:09:00.428687+00:00,daily_new_falcon,0,0
2020-11-01 11:13:12.885429+00:00,daily_new_falcon,0,0
2020-11-01 11:17:25.326590+00:00,daily_new_falcon,0,0
2020-11-01 11:21:37.743883+00:00,daily_new_falcon,0,0
2020-11-01 11:25:50.155691+00:00,daily_new_falcon,0,0
2020-11-01 11:30:02.542928+00:00,daily_new_falcon,0,0
2020-11-01 11:34:14.920904+00:00,daily_new_falcon,0,0
2020-11-01 11:38:27.302227+00:00,daily_new_falcon,0,0
2020-11-01 11:42:39.679804+00:00,daily_new_falcon,0,0
2020-11-01 11:46:52.071986+00:00,daily_new_falcon,0,0
2020-11-01 11:51:04.475410+00:00,daily_new_falcon,0,0
2020-11-01 11:55:16.840477+00:00,daily_new_falcon,0,0
2020-11-01 11:59:29.247042+00:00,daily_new_falcon,0,0
2020-11-01 12:03:41.640268+00:00,daily_new_falcon,0,0
2020-11-01 12:07:53.986684+00:00,daily_new_falcon,0,0
2020-11-01 12:12:06.343846+00:00,daily_new_falcon,0,0
2020-11-01 12:16:18.665776+00:00,daily_new_falcon,0,0
2020-11-01 12:20:31.013561+00:00,daily_new_falcon,0,0
2020-11-01 12:24:43.220186+00:00,daily_new_falcon,0,0
2020-11-01 12:28:55.445216+00:00,daily_new_falcon,0,0
2020-11-01 12:33:08.223609+00:00,daily_new_falcon,0,0
2020-11-01 12:37:20.398138+00:00,daily_new_falcon,0,0
2020-11-01 12:41:32.542716+00:00,daily_new_falcon,0,0
2020-11-01 12:45:44.653067+00:00,daily_new_falcon,0,0
2020-11-01 12:49:56.720567+00:00,daily_new_falcon,0,0
2020-11-01 12:54:08.744239+00:00,daily_new_falcon,0,0
2020-11-01 12:58:20.704471+00:00,daily_new_falcon,0,0
2020-11-01 13:02:32.630911+00:00,daily_new_falcon,0,0
2020-11-01 13:06:44.503445+00:00,daily_new_falcon,0,0
2020-11-01 13:10:56.349796+00:00,daily_new_falcon,0,0
2020-11-01 13:15:08.170138+00:00,daily_new_falcon,0,0
2020-11-01 13:19:19.957299+00:00,daily_new_falcon,0,0
2020-11-01 13:23:31.705119+00:00,daily_new_falcon,0,0
2020-11-01 13:27:43.431550+00:00,daily_new_falcon,0,0
2020-11-01 13:31:55.160228+00:00,daily_new_falcon,0,0
2020-11-01 13:36:06.806212+00:00,daily_new_falcon,0,0
2020-11-01 13:40:18.430459+00:00,daily_new_falcon,0,0
2020-11-01 13:44:30.024131+00:00,daily_new_falcon,0,0
2020-11-01 13:48:41.584508+00:00,daily_new_falcon,0,0
2020-11-01 13:52:53.081481+00:00,daily_new_falcon,0,0
2020-11-01 13:57:04.537859+00:00,daily_new_falcon,0,0
2020-11-01 14:01:15.936006+00:00,daily_new_falcon,0,0
2020-11-01 14:05:27.244805+00:00,daily_new_falcon,0,0
2020-11-01 14:09:38.481415+00:00,daily_new_falcon,0,0
2020-11-01 14:13:49.670834+00:00,daily_new_falcon,0,0
2020-11-01 14:18:00.818014+00:00,daily_new_falcon,0,0
2020-11-01 14:22:11.872694+00:00,daily_new_falcon,0,0
2020-11-01 14:26:22.903408+00:00,daily_new_falcon,0,0
2020-11-01 14:30:33.886153+00:00,daily_new_falcon,0,0
2020-11-01 14:34:44.836270+00:00,daily_new_falcon,0,0
2020-11-01 14:38:55.739331+00:00,daily_new_falcon,0,0
2020-11-01 14:43:06.627320+00:00,daily_new_falcon,0,0
2020-11-01 14:47:17.462775+00:00,daily_new_falcon,0,0
2020-11-01 14:51:28.293642+00:00,daily_new_falcon,0,0
2020-11-01 14:55:39.117910+00:00,daily_new_falcon,0,0
2020-11-01 14:59:49.878268+00:00,daily_new_falcon,0,0
2020-11-01 15:04:00.552134+00:00,daily_new_falcon,0,0
2020-11-01 15:08:11.116829+00:00,daily_new_falcon,0,0
2020-11-01 15:12:21.598210+00:00,daily_new_falcon,0,0
2020-11-01 15:16:32.019026+00:00,daily_new_falcon,0,0
2020-11-01 15:20:42.446470+00:00,daily_new_falcon,0,0
2020-11-01 15:24:52.864877+00:00,daily_new_falcon,0,0
2020-11-01 15:29:03.326134+00:00,daily_new_falcon,0,0
2020-11-01 15:33:13.834965+00:00,daily_new_falcon,0,0
